Crime_Type,Latitude,Longitude,Date,Time,Weather,Population_Density
Vandalism,16.999220440381100,85.15832976691990,2024-12-07,20:00,Clear,Low
Homicide,33.50526597281970,94.07094007828070,2024-06-04,20:02,Clear,Medium
Vandalism,36.450917629175000,94.72789991544100,2024-07-10,19:39,Cloudy,Low
Theft,35.106658930700700,69.02290603551230,2024-07-08,13:31,Cloudy,Low
Robbery,18.585138204674400,68.56675763465620,2024-11-04,14:51,Rainy,Low
Homicide,19.28257398741910,79.03958316290720,2024-09-04,09:44,Rainy,High
Homicide,21.254877057816700,94.05380681962080,2024-01-26,06:56,Clear,High
Homicide,18.420794291997200,88.44298036157800,2024-05-04,10:31,Cloudy,High
Burglary,16.85764859519780,87.40822046202880,2024-03-29,00:33,Rainy,High
Drug Offense,29.595412279225500,96.09254780805050,2024-05-16,01:13,Stormy,Medium
Theft,22.88801144320190,91.90793255791450,2024-12-22,11:33,Foggy,Medium
Vandalism,11.627219861303700,91.0836381948723,2024-09-02,00:52,Clear,Low
Vandalism,34.81301721179660,79.94895718047520,2024-09-22,17:26,Rainy,High
Robbery,21.619276831984800,85.58413651602040,2024-04-26,19:45,Rainy,High
Robbery,32.24733631981920,87.78643861822390,2024-07-22,14:53,Stormy,High
Robbery,10.674159663967300,91.34716499388070,2024-09-06,02:27,Clear,Low
Drug Offense,16.21503537727310,72.66789278546440,2024-09-14,12:39,Foggy,High
Theft,24.078577762739000,87.3650865196054,2024-04-22,03:55,Stormy,Low
Fraud,16.21503537727310,72.66789278546440,2024-11-20,23:16,Cloudy,Medium
Vandalism,33.62919633579250,69.01240830176490,2024-02-16,15:58,Clear,Medium
Robbery,27.550741040779000,88.15786076524120,2024-08-05,05:12,Stormy,Low
Vandalism,19.335983220227300,69.99276801095710,2024-03-21,20:27,Stormy,Low
Burglary,31.880578941047900,69.48547914818660,2024-12-04,04:01,Clear,Medium
Robbery,17.505152840843200,84.02882697084060,2024-01-26,12:16,Cloudy,High
Drug Offense,8.32905440929822,87.88685055858330,2024-07-26,20:38,Stormy,Low
Fraud,15.771284453220000,76.55079318680480,2024-04-14,06:52,Cloudy,Low
Arson,36.09599129755580,91.02884759847870,2024-05-06,18:41,Cloudy,Low
Vandalism,21.214931608876800,94.68015395561150,2024-11-23,04:41,Cloudy,Low
Fraud,31.724408174986800,79.06078182102240,2024-01-29,19:07,Clear,High
Drug Offense,8.906293976105130,91.61264302636100,2024-10-10,11:45,Cloudy,Medium
Fraud,30.244676597134300,84.91242789960320,2024-06-18,06:59,Cloudy,Medium
Drug Offense,28.78708825234250,70.11008554681220,2024-01-26,13:29,Foggy,Medium
Arson,8.923523313983910,84.47081088934830,2024-11-14,18:50,Stormy,High
Arson,17.94334673827360,77.96570218773490,2024-11-23,22:34,Foggy,Medium
Drug Offense,20.25135461042490,88.47080232930800,2024-04-07,14:22,Stormy,High
Arson,19.3621545616663,78.42105546861010,2024-03-24,19:52,Foggy,Medium
Assault,13.628906218549900,70.43153001699480,2024-06-10,06:00,Rainy,High
Homicide,28.68403090128520,76.40900185765980,2024-01-12,01:10,Cloudy,Low
Drug Offense,8.76298251044838,69.25686175940860,2024-08-10,07:21,Cloudy,Low
Arson,18.10584145286300,75.28262666219050,2024-08-07,19:51,Clear,Low
Burglary,17.120461710200900,70.56110731100110,2024-12-13,20:35,Rainy,Low
Assault,24.36194015877480,93.62036320104890,2024-05-04,05:36,Clear,Medium
Vandalism,19.563391679940000,70.23907813460930,2024-01-08,03:59,Stormy,Low
Drug Offense,12.286968123566100,70.76869833384870,2024-12-09,07:31,Foggy,Low
Assault,25.241560937345300,71.97970897654350,2024-02-29,06:00,Stormy,Medium
Arson,33.49886807307490,83.4965332712077,2024-08-30,08:06,Cloudy,Low
Arson,20.230689009830900,85.42826136044470,2024-05-21,02:23,Foggy,High
Homicide,35.6004840551839,87.27328907921310,2024-08-17,04:06,Cloudy,Low
Theft,25.682227301612700,75.76201131151540,2024-08-19,14:50,Stormy,Medium
Arson,36.149409931515800,68.5801561497717,2024-09-28,17:02,Cloudy,Low
Arson,17.3043240589925,83.93700202960350,2024-03-10,07:52,Stormy,Low
Theft,11.4410624149949,92.95775648156250,2024-07-25,05:44,Rainy,High
Assault,36.149409931515800,68.5801561497717,2024-10-01,07:49,Stormy,Medium
Theft,12.467597785362,81.8149453669578,2024-09-28,15:39,Clear,Medium
Burglary,17.944556779269500,71.39282388661240,2024-12-03,01:09,Rainy,Low
Burglary,13.546030928263300,82.24196610388050,2024-03-04,09:25,Foggy,High
Theft,28.510308301684300,94.36386153730480,2024-04-09,22:46,Clear,High
Homicide,20.759209410618,79.2209334467153,2024-10-23,10:17,Cloudy,Low
Arson,34.55053105002440,86.23625843790020,2024-08-21,07:49,Cloudy,Medium
Burglary,17.51644532477050,70.97985164041720,2024-11-11,22:23,Rainy,Medium
Burglary,17.180747993367300,87.10495364491420,2024-11-11,05:08,Stormy,Medium
Vandalism,18.779840944920200,94.55775127977700,2024-10-08,02:32,Clear,Low
Burglary,31.50751457601260,80.64749580703750,2024-06-13,16:09,Cloudy,High
Robbery,26.285751782392600,76.69927828908390,2024-10-04,14:51,Clear,Medium
Drug Offense,19.240986415937700,93.42483793400370,2024-05-11,07:57,Foggy,Low
Theft,11.86284483695830,72.91097696646550,2024-11-28,01:57,Rainy,Medium
Assault,19.450517782380900,89.67754914549110,2024-10-12,01:03,Cloudy,Low
Vandalism,13.1746131604202,79.35906204553620,2024-01-31,04:19,Foggy,High
Theft,31.86256662326890,78.7094443019578,2024-03-22,18:52,Stormy,Medium
Fraud,20.12471131883590,83.5702618657711,2024-03-03,03:42,Cloudy,Medium
Fraud,33.78795394388430,73.16024713673490,2024-05-07,13:44,Stormy,Low
Fraud,17.944556779269500,71.39282388661240,2024-04-28,17:57,Foggy,High
Robbery,16.091496377197000,87.79083692465930,2024-09-02,03:19,Rainy,Medium
Vandalism,27.417539997123800,77.1405632787612,2024-01-26,04:10,Rainy,High
Robbery,15.341304338879200,68.2108316440589,2024-02-13,01:57,Clear,Low
Drug Offense,21.064709528399900,70.47318157047640,2024-02-18,07:00,Clear,High
Burglary,14.233124317160600,93.36624563098370,2024-07-24,04:36,Rainy,High
Robbery,8.999606286979800,94.28569240405970,2024-05-02,17:17,Rainy,Medium
Burglary,20.978736115259400,84.13956114002680,2024-10-22,12:16,Cloudy,High
Homicide,30.642144768443600,71.43698787679790,2024-08-05,22:44,Stormy,Medium
Assault,13.104447810442600,80.02413088743470,2024-03-01,02:53,Cloudy,Low
Theft,32.24733631981920,87.78643861822390,2024-07-22,09:26,Stormy,Medium
Drug Offense,16.750641393887700,94.63356411266540,2024-11-29,05:40,Cloudy,High
Assault,19.450517782380900,89.67754914549110,2024-10-03,07:07,Foggy,High
Homicide,16.002047162427800,75.76371962464700,2024-12-06,12:16,Rainy,High
Arson,27.34407795427140,89.47717247937080,2024-11-01,16:20,Rainy,High
Theft,19.450517782380900,89.67754914549110,2024-10-20,09:41,Cloudy,High
Robbery,19.450517782380900,89.67754914549110,2024-06-13,19:51,Rainy,Medium
Assault,35.36950773914320,83.48063992744850,2024-11-02,10:48,Stormy,High
Burglary,11.433562128065800,87.30183134860550,2024-11-02,01:35,Clear,High
Robbery,20.386888332299200,82.99369244695200,2024-01-29,13:29,Rainy,Medium
Drug Offense,31.61105742797580,96.73024153352160,2024-02-25,14:22,Rainy,Medium
Arson,17.608461452924400,86.23558625075630,2024-10-03,12:17,Cloudy,Medium
Burglary,11.627219861303700,91.0836381948723,2024-10-03,14:23,Clear,Medium
Arson,13.194055858044500,70.63193766215280,2024-08-12,11:46,Foggy,High
Robbery,21.122031468277200,80.16266537460570,2024-08-23,08:51,Stormy,Low
Homicide,25.80395727429020,90.02882300225320,2024-05-20,08:22,Foggy,Medium
Drug Offense,13.885782910083500,87.92373832683800,2024-10-06,14:31,Cloudy,Medium
Robbery,27.66674681502380,91.31000675344300,2024-10-06,18:18,Clear,Medium
Robbery,36.28219417766030,86.94626084052570,2024-06-14,04:27,Rainy,Low
Arson,17.247344688314000,94.165346570091,2024-01-03,18:40,Rainy,Low
Arson,28.64148452520010,82.19685478248700,2024-04-01,16:31,Cloudy,Medium
Arson,36.27441246736800,77.13907053449900,2024-03-25,23:19,Cloudy,Low
Homicide,30.1380169021301,74.73417129784540,2024-10-16,21:44,Clear,Medium
Robbery,8.185450584699350,83.9411759496364,2024-03-02,02:40,Foggy,Medium
Vandalism,23.912121930556700,70.57590435103590,2024-11-04,23:46,Stormy,High
Homicide,25.442812153787600,95.68050950020560,2024-05-09,15:00,Rainy,Low
Burglary,20.457301425089300,83.51875166135530,2024-04-08,04:01,Rainy,Low
Fraud,29.412484041748500,83.23922470400870,2024-03-18,11:56,Clear,Low
Fraud,32.900990479939400,96.87333580377090,2024-05-27,17:28,Foggy,Medium
Theft,34.952293304555900,93.62040499322270,2024-08-25,17:08,Cloudy,High
Homicide,36.85945065640490,71.01237617268220,2024-07-15,03:50,Rainy,Medium
Theft,36.450917629175000,94.72789991544100,2024-06-20,14:12,Rainy,Medium
Fraud,27.091334826141700,83.54974255190100,2024-10-29,08:52,Foggy,Medium
Homicide,8.929953229814410,91.33216311354110,2024-06-30,11:57,Stormy,Medium
Homicide,8.238392610567770,71.0088885976866,2024-08-03,23:40,Foggy,Medium
Vandalism,15.330392817566500,84.96706925393640,2024-12-29,17:04,Clear,High
Fraud,12.855923475847600,84.80619854254590,2024-12-16,03:55,Cloudy,Medium
Fraud,29.306449010476500,81.01630839335860,2024-01-12,21:50,Cloudy,High
Drug Offense,31.130165322287500,94.64907704581030,2024-03-17,03:50,Clear,Medium
Burglary,32.79783543583540,77.35134023684070,2024-07-16,07:24,Clear,High
Fraud,20.43631748991860,69.99461092528180,2024-05-30,09:05,Foggy,Medium
Arson,8.491608825111420,93.49322426855760,2024-05-21,12:42,Cloudy,Low
Homicide,31.61105742797580,96.73024153352160,2024-01-01,08:29,Stormy,High
Arson,29.306449010476500,81.01630839335860,2024-11-18,19:09,Rainy,Medium
Drug Offense,32.63659849939850,69.62355687648170,2024-07-02,20:54,Cloudy,High
Arson,36.23184018042150,69.35919417357250,2024-07-31,03:48,Foggy,Medium
Theft,33.38521528053030,82.61489160310300,2024-01-03,23:11,Stormy,Low
Fraud,36.65171584178040,76.58280365913580,2024-09-01,01:58,Rainy,Medium
Fraud,36.51657660815190,70.95677661757280,2024-02-14,23:41,Stormy,High
Fraud,26.729311888298300,72.29967369725190,2024-02-26,18:14,Rainy,Low
Arson,30.6044734510796,82.4640634674656,2024-10-10,22:59,Foggy,High
Arson,28.53715173302290,78.5904669978337,2024-09-17,00:53,Cloudy,Low
Burglary,24.218216603596700,93.57276510508840,2024-05-13,03:50,Rainy,High
Arson,11.86284483695830,72.91097696646550,2024-01-12,10:06,Cloudy,Medium
Arson,10.183208517985700,84.81570427754910,2024-04-29,11:11,Clear,Low
Theft,31.291213012011000,77.11897333067010,2024-02-20,07:56,Cloudy,Medium
Homicide,17.51644532477050,70.97985164041720,2024-09-19,01:55,Foggy,Medium
Theft,24.729479718820000,93.44594688602560,2024-03-08,06:37,Clear,Medium
Assault,19.563391679940000,70.23907813460930,2024-09-26,04:09,Stormy,Low
Arson,15.809203487292200,88.48322363811940,2024-05-18,03:16,Stormy,High
Assault,19.7782321834762,79.90276121442660,2024-09-02,19:12,Clear,High
Robbery,21.817325417287300,70.49140950464640,2024-11-27,23:49,Stormy,Medium
Arson,13.518649708160300,69.10461476671600,2024-01-11,08:54,Clear,Low
Assault,30.076452210898300,91.96491789249110,2024-01-11,12:27,Foggy,High
Vandalism,27.19069374025810,77.60772546032750,2024-08-06,09:38,Clear,Low
Robbery,13.585872200649200,78.10982074607650,2024-01-17,21:34,Stormy,Medium
Assault,24.521539467733900,95.43402996330310,2024-12-29,17:09,Stormy,Medium
Robbery,8.972412265552850,88.52952847720140,2024-01-01,02:42,Cloudy,Low
Fraud,23.39793026605110,88.4520333891713,2024-05-11,12:50,Foggy,Medium
Homicide,11.565985678227600,76.8520012156815,2024-05-17,21:23,Foggy,Low
Assault,34.172406630064700,79.10426540627300,2024-06-12,05:53,Rainy,High
Arson,36.98160136274080,80.17546667841950,2024-12-19,05:06,Stormy,Low
Robbery,32.72042361426190,76.75057807342130,2024-04-18,08:23,Stormy,Medium
Homicide,11.249372159945400,79.83495478703690,2024-12-25,03:10,Foggy,Low
Assault,36.78482225592260,69.91992640526830,2024-11-01,06:44,Clear,High
Assault,16.776488250831700,77.96244642987780,2024-05-28,08:38,Rainy,High
Drug Offense,25.80395727429020,90.02882300225320,2024-01-25,02:33,Rainy,Low
Drug Offense,8.73827474695974,76.45314303141680,2024-08-31,20:28,Foggy,High
Homicide,30.082270181476600,81.94066137016390,2024-12-18,22:16,Stormy,Low
Arson,33.88172921254950,68.5631048891867,2024-08-07,02:29,Foggy,Medium
Assault,11.4410624149949,92.95775648156250,2024-01-06,10:58,Clear,Medium
Burglary,20.123389806942300,77.42292754037300,2024-06-01,06:54,Stormy,Low
Assault,16.574112696970200,95.18045502973840,2024-10-04,14:43,Foggy,Low
Robbery,34.28070227784330,71.31076685461720,2024-10-14,15:13,Clear,High
Theft,32.67052100101030,92.16210779300350,2024-02-03,14:22,Cloudy,Low
Vandalism,20.07647801629810,85.25316671359080,2024-03-17,12:39,Cloudy,High
Arson,27.096396035668200,90.14963970816510,2024-07-10,20:27,Foggy,Medium
Assault,12.100706143074900,86.46374496383380,2024-04-12,23:29,Clear,High
Arson,29.004983257484200,84.45634966812120,2024-05-19,20:19,Clear,Low
Drug Offense,35.6107312465152,72.15743375457330,2024-01-02,11:46,Rainy,Medium
Vandalism,29.571181911214400,73.60423683103180,2024-07-06,05:12,Clear,Low
Burglary,21.668547091196200,86.70440227026500,2024-08-14,09:25,Cloudy,High
Fraud,13.012419561550300,94.80111082552880,2024-06-20,17:19,Cloudy,Low
Homicide,21.187653902906400,68.9672898684544,2024-04-26,08:16,Clear,High
Burglary,18.539034353129200,85.94204546265380,2024-01-08,18:57,Stormy,Medium
Theft,10.644198862140100,74.76072812209680,2024-11-07,16:53,Rainy,Medium
Fraud,12.459608451954800,96.67405897535880,2024-09-30,04:12,Rainy,High
Fraud,8.366102813989160,80.71516642376950,2024-05-15,19:37,Foggy,High
Burglary,26.027671664822400,78.87595569708190,2024-11-14,08:26,Foggy,Low
Theft,34.80682799823020,80.27361970099200,2024-09-15,21:39,Cloudy,High
Burglary,11.360535797469800,84.015758726695,2024-08-23,11:17,Clear,Low
Burglary,26.416242149801300,93.6241964329392,2024-09-17,08:27,Cloudy,High
Theft,16.27290170546920,90.96244225035540,2024-11-17,02:58,Stormy,Low
Arson,23.654811484304300,80.89732508063970,2024-06-02,09:01,Foggy,Low
Vandalism,34.06457580611230,69.64290676137830,2024-04-18,22:48,Stormy,High
Drug Offense,31.82122395174990,89.80610825576620,2024-08-20,02:32,Stormy,Medium
Theft,15.593266909088700,84.65218161055600,2024-09-29,09:14,Foggy,Medium
Drug Offense,25.193355843930600,90.47165625741640,2024-02-16,04:38,Rainy,High
Assault,27.68791112266830,89.36387175503150,2024-12-28,23:56,Cloudy,High
Burglary,35.274522113801,70.93200090441880,2024-07-17,19:19,Rainy,High
Robbery,17.440124244020400,89.22482892069060,2024-08-16,04:59,Cloudy,High
Homicide,34.669051900987600,90.29764067548640,2024-11-26,22:49,Clear,Medium
Vandalism,28.505731514825400,79.40766608977530,2024-02-07,10:32,Cloudy,Medium
Robbery,12.694730114824000,71.4674190646052,2024-05-13,15:16,Rainy,Medium
Theft,34.11900181975900,76.00074843717400,2024-11-02,16:03,Clear,High
Burglary,32.036974564708400,88.91394276687020,2024-08-13,11:34,Rainy,High
Drug Offense,19.387593668082600,95.56252948812240,2024-10-30,17:06,Rainy,Low
Burglary,18.828544155400500,91.3029601721377,2024-03-23,11:51,Rainy,Low
Theft,14.063216140370500,83.754776756878,2024-11-26,09:56,Cloudy,High
Burglary,22.911335606645800,88.91026483851020,2024-07-20,16:24,Foggy,Medium
Arson,24.66300216612600,84.98979275749910,2024-10-25,02:32,Stormy,Medium
Drug Offense,20.457301425089300,83.51875166135530,2024-01-19,14:49,Cloudy,Low
Vandalism,17.425083179040100,76.39376712817190,2024-09-06,08:23,Clear,High
Robbery,30.211451061634600,93.19220762257960,2024-02-27,15:19,Stormy,Low
Homicide,13.12239374980310,87.11328802326520,2024-01-23,22:14,Rainy,High
Homicide,25.447428450021300,95.29153651743840,2024-02-29,02:41,Foggy,High
Fraud,14.233124317160600,93.36624563098370,2024-06-30,01:23,Stormy,High
Burglary,17.418813581964900,82.88335504178880,2024-09-28,17:18,Stormy,Low
Fraud,33.63563791430440,69.58544357879690,2024-08-23,09:50,Rainy,High
Theft,36.88067898306050,68.54346626596800,2024-04-07,20:24,Clear,Medium
Homicide,17.43167504680100,70.29071502572810,2024-09-16,07:10,Clear,High
Arson,8.3258936943377,92.6501679634667,2024-05-06,23:06,Clear,Medium
Burglary,31.498714434859800,85.18293184659460,2024-10-26,17:39,Foggy,High
Drug Offense,27.620587968070100,74.30916681043850,2024-05-12,04:54,Cloudy,Low
Vandalism,15.771284453220000,76.55079318680480,2024-07-27,16:51,Stormy,Medium
Vandalism,24.499299700741800,70.62247997216420,2024-02-21,04:15,Stormy,High
Homicide,22.42597763375150,81.5728695494088,2024-03-21,09:47,Stormy,Low
Drug Offense,36.23184018042150,69.35919417357250,2024-08-23,04:04,Cloudy,High
Burglary,23.52827669649690,90.70334189472890,2024-10-06,13:34,Clear,Medium
Theft,29.207453148020400,83.63452640504940,2024-11-25,09:42,Rainy,Low
Burglary,14.457172206877000,86.5266678034721,2024-07-01,09:45,Foggy,Low
Homicide,10.678021425717700,70.56376832905970,2024-10-06,09:38,Clear,Medium
Theft,20.076227254293100,95.05437562531170,2024-09-22,08:03,Cloudy,Low
Drug Offense,25.028149389468100,83.583459932108,2024-07-29,14:01,Clear,High
Theft,10.678021425717700,70.56376832905970,2024-04-24,21:16,Cloudy,Medium
Robbery,10.446547068860200,88.56452873631180,2024-09-17,18:44,Clear,High
Drug Offense,10.189147240012100,88.37863946632850,2024-02-15,09:48,Foggy,High
Fraud,26.254443713221800,95.80735591689810,2024-07-27,20:30,Rainy,Low
Theft,9.196193417606970,75.28753306190980,2024-10-24,19:48,Cloudy,High
Vandalism,18.962493397501200,92.41200573539120,2024-12-17,12:21,Cloudy,Low
Theft,21.84118378093530,78.77925855234040,2024-05-10,08:09,Clear,High
Theft,14.300504072618800,81.83926187828390,2024-01-05,03:47,Stormy,Medium
Drug Offense,11.066447203687700,68.58488302895770,2024-05-20,22:14,Stormy,Medium
Assault,30.823429483334300,77.7018360550412,2024-05-19,10:34,Cloudy,Medium
Robbery,21.122031468277200,80.16266537460570,2024-11-25,15:21,Cloudy,Medium
Theft,26.269883401174300,71.55222851754490,2024-08-13,17:14,Stormy,Low
Fraud,13.735521692483700,83.90901708055060,2024-09-01,16:48,Cloudy,Medium
Drug Offense,14.667858086550700,87.59218806666360,2024-06-21,03:58,Cloudy,Medium
Homicide,12.194940908097700,76.62056512049640,2024-04-07,16:01,Cloudy,High
Assault,13.857243341756900,95.26789370460290,2024-12-27,12:00,Cloudy,High
Drug Offense,36.20214241908720,81.76293851906190,2024-04-04,20:54,Cloudy,High
Robbery,16.94983200652040,84.20445122858400,2024-11-28,23:13,Rainy,Medium
Burglary,13.635287172014600,95.79295685863260,2024-04-06,05:52,Rainy,Medium
Fraud,9.478238210151560,84.74281294804710,2024-10-29,22:08,Rainy,High
Arson,30.477334648628600,75.90353219539270,2024-08-14,21:30,Foggy,Medium
Burglary,16.776488250831700,77.96244642987780,2024-08-24,09:53,Rainy,Low
Arson,33.403453928016600,69.29480398774180,2024-03-17,13:04,Clear,Medium
Burglary,16.94983200652040,84.20445122858400,2024-08-03,18:58,Foggy,Medium
Drug Offense,29.696382651028200,70.20666762545150,2024-05-09,20:30,Foggy,Medium
Arson,34.208054484795500,88.40583893420290,2024-12-28,20:30,Cloudy,High
Burglary,27.879176428394200,74.33563189951180,2024-01-05,06:59,Cloudy,High
Arson,36.450917629175000,94.72789991544100,2024-04-24,03:30,Clear,Low
Burglary,31.498714434859800,85.18293184659460,2024-11-19,01:03,Cloudy,High
Assault,16.254722529515200,94.38133139499790,2024-02-07,11:28,Rainy,High
Homicide,29.753068017753100,69.89186871352740,2024-12-28,17:24,Stormy,Medium
